web-scraper-order,web-scraper-start-url,details,prix,address,image_lien,image_lien-href
"1708633777-2498","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","30 000 000 FCFA","","",""
"1708633777-2499","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","11 000 000 FCFA","","",""
"1708633777-2500","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","3 000 000 FCFA","","",""
"1708633777-2501","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","5 000 000 FCFA","","",""
"1708633777-2502","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","27 000 000 FCFA","","",""
"1708633777-2503","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","282 600 000 FCFA","","",""
"1708633777-2504","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","110 000 000 FCFA","","",""
"1708633777-2505","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","3 000 000 FCFA","","",""
"1708633777-2506","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","11 000 000 FCFA","","",""
"1708633777-2507","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","3 000 000 FCFA","","",""
"1708633777-2508","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","TERRAINS À VENDRE","",""
"1708633777-2509","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20941-lot-de-11-terrain-vendre.html"
"1708633777-2510","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20906-verger-de-35-ha-a-vendre-a-dobour.html"
"1708633777-2511","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20899-terrain-de-675-mtres-carrs-vendre-malicounda.html"
"1708633777-2512","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20897-terrain-vendre-dakar-plateau.html"
"1708633777-2513","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20895-terrain-vendre-zac-mbao.html"
"1708633777-2514","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20843-vente-de-terrain-agricole.html"
"1708633777-2515","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20840-terrain-de-150m2-cit-technopole.html"
"1708633777-2516","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20831-terrain-230m-ouest-foire-juste-derrire-la-fdration-sngalaise-de-football.html"
"1708633777-2517","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20723-vente-de-terrain-nu-a-usage-agricole.html"
"1708633777-2518","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20618-terrains-de-225-mtres-carrs-malicounda.html"
"1708633777-2519","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20622-parcelle-a-vendre-zone-de-recasement.html"
"1708633777-2520","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20553-terrain-de-5-hectares-vendre-ngukhokh.html"
"1708633777-2521","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20425-terrain-vendre-aux-almadies.html"
"1708633777-2522","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20422-terrain-vendre-aux-almadies.html"
"1708633777-2523","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20421-terrain-vendre-sur-la-vdn.html"
"1708633777-2524","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20416-terrain-vendre-bambilor.html"
"1708633777-2525","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20389-vente-de-terrain-nu-a-usage-agricole.html"
"1708633777-2526","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20384-4-lots-de-terrains-vendre-yoff.html"
"1708633777-2527","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20372-6-lots-de-terrains-vendre-mermoz.html"
"1708633777-2528","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20353-terrain-vendre-sur-la-vdn.html"
"1708633777-2529","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20350-terrain-vendre-bourguiba.html"
"1708633777-2530","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20332-terrain-vendre.html"
"1708633777-2531","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20328-terrain-de-207-m-titre-foncier-individuel-a-vendre-a-sotrc-mermoz.html"
"1708633777-2532","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20329-terrain-de-212-m-titre-foncier-individuel-a-vendre-a-mermoz.html"
"1708633777-2533","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20327-terrain-de-284-m-bail-individuel-a-vendre-a-vdn.html"
"1708633777-2534","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20326-terrain-de-200-m-titre-foncier-individuel-a-vendre-a-scat-urbain.html"
"1708633777-2535","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20323-terrain-de-200-m-titre-foncier-individuel-a-vendre-a-ouest-foire.html"
"1708633777-2536","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20279-terrain-vendre.html"
"1708633777-2537","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20275-terrain-vendre-fann-corniche.html"
"1708633777-2538","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20276-terrain-vendre-diamniadio.html"
"1708633777-2539","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20278-terrain-a-vendre-a-touba-tawfekh.html"
"1708633777-2540","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20273-un-champs-de-2-ha-deliberation-a-vendre-a-ndoyenne-peulh.html"
"1708633777-2541","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20269-terrain-vendre-la-cit-grand-mbao.html"
"1708633777-2542","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20248-terrain-de-1200-mtres-carrs-malicounda-ngogom.html"
"1708633777-2543","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20236-terrain-de-9000-mtres-carrs-mbour.html"
"1708633777-2544","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20149-terrain-1-hectare-mbour.html"
"1708633777-2545","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20132-terrain-angle-de-160-m-fondation-r-3-a-vendre-a-zac-mbao.html"
"1708633777-2546","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20165-terrain-de-15700m2-vendre.html"
"1708633777-2547","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-20024-terrain-vendre-la-patte-d-oie.html"
"1708633777-2548","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-19984-terrain-de-300-m2-a-vendre-a-diass.html"
"1708633777-2549","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-19930-terrain-vendre-bargny.html"
"1708633777-2550","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=24","","","","","https://www.dakarvente.com/annonce-19920-terrain-de-900-mtres-carrs-mbour.html"
"1708633798-2551","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","20 000 000 FCFA
                        Terrain 800 mètres carrés délibération à Saly Mbambara 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2552","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","11 000 000 FCFA
                        Terrain 300 mètres carrés délibération à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2553","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","14 000 000 FCFA
                        Terrain 500 mètres carrés délibération à Saly Niakhniakhal 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2554","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","2 300 000 FCFA
                        TERRAIN AGRICOLE A VENDRE 3021m²
                        Tivaouane
                      

                      
                        
                          
						  


 
    777786868
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2555","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","500 000 FCFA
                        TERRAINS A TOUBA TAWFEKH MBOUSSOBE
                        Touba
                      

                      
                        
                          
						  


 
    708001130
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2556","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","7 000 000 FCFA
                        TERRAIN AGRICOLE A VENDRE 1HA
                        Thiès
                      

                      
                        
                          
						  


 
    777786868
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2557","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","1 900 000 FCFA
                        TERRAIN AGRICOLE DE 2146m² A VENDRE
                        Thiès
                      

                      
                        
                          
						  


 
    777786868
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2558","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","6 900 000 FCFA
                        Verger agricole de 3247m²
                        Thiès
                      

                      
                        
                          
						  


 
    777786868
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2559","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","27 000 000 FCFA
                        VERGER FRUITIER 9199m²
                        Thiès
                      

                      
                        
                          
						  


 
    777786868
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633798-2560","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=23","15 000 000 FCFA
                        TERRAIN AGRICOLE 3HA
                        Thiès
                      

                      
                        
                          
						  


 
    777786868
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
